"","POVI","Date","HR","Tb_predict","Tb_obs"
"1860","POVI_18","2019-02-24",10,40.1,35
"1861","POVI_18","2019-02-24",11,38.1,35
"1862","POVI_18","2019-02-24",12,38.1,34.5
"1863","POVI_18","2019-02-24",13,38.6,35
"1864","POVI_18","2019-02-24",14,39.6,36
"1865","POVI_18","2019-02-24",15,40.1,37
"1866","POVI_18","2019-02-24",16,38.9,36
"1867","POVI_18","2019-02-24",17,37.1,34
"1868","POVI_18","2019-02-24",18,34,31.5
"1869","POVI_18","2019-02-24",19,31.6,29.5
"1870","POVI_18","2019-02-24",20,30.5,28.5
"1871","POVI_18","2019-02-24",21,28.6,27
"1872","POVI_18","2019-02-24",22,26.7,25
"1873","POVI_18","2019-02-24",23,26.7,24.5
"1874","POVI_18","2019-02-25",0,25.8,24
"1875","POVI_18","2019-02-25",1,24.9,23.5
"1876","POVI_18","2019-02-25",2,24.1,22.5
"1877","POVI_18","2019-02-25",3,24,22
"1878","POVI_18","2019-02-25",4,23,21.5
"1879","POVI_18","2019-02-25",5,21.7,20.5
"1880","POVI_18","2019-02-25",6,23.7,21
"1881","POVI_18","2019-02-25",7,31.8,28
"1882","POVI_18","2019-02-25",8,37.7,33
"1883","POVI_18","2019-02-25",9,35.8,32.5
"1884","POVI_18","2019-02-25",10,38.5,35.5
"1885","POVI_18","2019-02-25",11,40.3,36
"1886","POVI_18","2019-02-25",12,40.5,36.5
"1887","POVI_18","2019-02-25",13,39.5,36
"1888","POVI_18","2019-02-25",14,40.1,36.5
"1889","POVI_18","2019-02-25",15,40.4,36.5
"1890","POVI_18","2019-02-25",16,38.9,36
"1891","POVI_18","2019-02-25",17,38,35
"1892","POVI_18","2019-02-25",18,35.5,32.5
"1893","POVI_18","2019-02-25",19,33.7,31
"1894","POVI_18","2019-02-25",20,32.9,30
"1895","POVI_18","2019-02-25",21,31.9,29
"1896","POVI_18","2019-02-25",22,31.3,28.5
"1897","POVI_18","2019-02-25",23,30.2,27.5
"1898","POVI_18","2019-02-26",0,29.6,27
"1899","POVI_18","2019-02-26",1,28.5,26
"1900","POVI_18","2019-02-26",2,27,25
"1901","POVI_18","2019-02-26",3,25.1,23
"1902","POVI_18","2019-02-26",4,23.7,22
"1903","POVI_18","2019-02-26",5,22.9,21
"1904","POVI_18","2019-02-26",6,26.8,23
"1905","POVI_18","2019-02-26",7,36.7,31
"1906","POVI_18","2019-02-26",8,35.4,31.5
"1907","POVI_18","2019-02-26",9,36.8,32.5
"1908","POVI_18","2019-02-26",10,39.9,35.5
"1909","POVI_18","2019-02-26",11,40.8,35.5
"1910","POVI_18","2019-02-26",12,40.6,37
"1911","POVI_18","2019-02-26",13,42.4,37.5
"1912","POVI_18","2019-02-26",14,41.4,37
"1913","POVI_18","2019-02-26",15,40,36.5
"1914","POVI_18","2019-02-26",16,39.2,36
"1915","POVI_18","2019-02-26",17,37.7,34.5
"1916","POVI_18","2019-02-26",18,35.5,32.5
"1917","POVI_18","2019-02-26",19,34,31
"1918","POVI_18","2019-02-26",20,33.3,30
"1919","POVI_18","2019-02-26",21,32.4,29.5
"1920","POVI_18","2019-02-26",22,31.9,29
"1921","POVI_18","2019-02-26",23,31.1,28
"1922","POVI_18","2019-02-27",0,29.9,27
"1923","POVI_18","2019-02-27",1,28.4,26
"1924","POVI_18","2019-02-27",2,28.2,25.5
"1925","POVI_18","2019-02-27",3,27.7,25
"1926","POVI_18","2019-02-27",4,27.2,24.5
"1927","POVI_18","2019-02-27",5,26.6,24
"1928","POVI_18","2019-02-27",6,26.6,24
"1929","POVI_18","2019-02-27",7,28.2,25.5
"1930","POVI_18","2019-02-27",8,35.4,30.5
"1931","POVI_18","2019-02-27",9,38.6,35
"1932","POVI_18","2019-02-27",10,40.9,36.5
"1933","POVI_18","2019-02-27",11,38.9,36
"1934","POVI_18","2019-02-27",12,39.7,36
"1935","POVI_18","2019-02-27",13,40.5,37
"1936","POVI_18","2019-02-27",14,40.1,36.5
"1937","POVI_18","2019-02-27",15,42,38
"1938","POVI_18","2019-02-27",16,40.7,36.5
"1939","POVI_18","2019-02-27",17,37.6,34.5
"1940","POVI_18","2019-02-27",18,35.8,33
"1941","POVI_18","2019-02-27",19,34.3,31.5
"1942","POVI_18","2019-02-27",20,33.4,30.5
"1943","POVI_18","2019-02-27",21,32.4,29.5
"1944","POVI_18","2019-02-27",22,31.9,29
"1945","POVI_18","2019-02-27",23,31.6,28.5
"1946","POVI_18","2019-02-28",0,30.3,28
"1947","POVI_18","2019-02-28",1,29.7,27
"1948","POVI_18","2019-02-28",2,28.9,26.5
"1949","POVI_18","2019-02-28",3,27.2,25.5
"1950","POVI_18","2019-02-28",4,25.2,23.5
"1951","POVI_18","2019-02-28",5,24.8,23
"1952","POVI_18","2019-02-28",6,27.1,24.5
"1953","POVI_18","2019-02-28",7,37.3,31.5
"1954","POVI_18","2019-02-28",8,35.6,31.5
"1955","POVI_18","2019-02-28",9,37.1,33.5
"1956","POVI_18","2019-02-28",10,37.2,34
"1957","POVI_18","2019-02-28",11,38.2,34.5
"1958","POVI_18","2019-02-28",12,38.8,35.5
"1959","POVI_18","2019-02-28",13,38.6,35.5
"1960","POVI_18","2019-02-28",14,40.9,37.5
"1961","POVI_18","2019-02-28",15,38.9,35.5
"1962","POVI_18","2019-02-28",16,38.9,35.5
"1963","POVI_18","2019-02-28",17,36.5,33.5
"1964","POVI_18","2019-02-28",18,33.9,31.5
"1965","POVI_18","2019-02-28",19,32,30
"1966","POVI_18","2019-02-28",20,31.3,29
"1967","POVI_18","2019-02-28",21,30.2,28
"1968","POVI_18","2019-02-28",22,29.7,27.5
"1969","POVI_18","2019-02-28",23,28.3,26.5
"1970","POVI_18","2019-03-01",0,27.4,25.5
"1971","POVI_18","2019-03-01",1,25.5,24
"1972","POVI_18","2019-03-01",2,24.6,23
"1973","POVI_18","2019-03-01",3,23.9,22.5
"1974","POVI_18","2019-03-01",4,21.6,21
"1975","POVI_18","2019-03-01",5,20.3,19.5
"1976","POVI_18","2019-03-01",6,26.3,22
"1977","POVI_18","2019-03-01",7,28.9,25.5
"1978","POVI_18","2019-03-01",8,35.6,30.5
"1979","POVI_18","2019-03-01",9,35.7,32.5
"1980","POVI_18","2019-03-01",10,35.9,32.5
"1981","POVI_18","2019-03-01",11,37.6,33.5
"1982","POVI_18","2019-03-01",12,38,34
"1983","POVI_18","2019-03-01",13,38.8,35
"1984","POVI_18","2019-03-01",14,39.5,36
"1985","POVI_18","2019-03-01",15,40.1,36
"1986","POVI_18","2019-03-01",16,37.5,34
"1987","POVI_18","2019-03-01",17,36.4,33
"1988","POVI_18","2019-03-01",18,34.1,31
"1989","POVI_18","2019-03-01",19,32.9,30
"1990","POVI_18","2019-03-01",20,31.9,29
"1991","POVI_18","2019-03-01",21,30.1,28
"1992","POVI_18","2019-03-01",22,28.3,27
"1993","POVI_18","2019-03-01",23,26.8,25.5
"1994","POVI_18","2019-03-02",0,25.8,24.5
"1995","POVI_18","2019-03-02",1,26.1,24
"1996","POVI_18","2019-03-02",2,26.5,24.5
"1997","POVI_18","2019-03-02",3,24.9,23.5
"1998","POVI_18","2019-03-02",4,24.5,23
"1999","POVI_18","2019-03-02",5,24.8,23
"2000","POVI_18","2019-03-02",6,28.6,25
"2001","POVI_18","2019-03-02",7,33.7,29
"2002","POVI_18","2019-03-02",8,36.5,30.5
"2003","POVI_18","2019-03-02",9,35.8,32
"2004","POVI_18","2019-03-02",10,37.6,33
"2005","POVI_18","2019-03-02",11,37,33
"2006","POVI_18","2019-03-02",12,37.8,34
"2007","POVI_18","2019-03-02",13,38.9,35
"2008","POVI_18","2019-03-02",14,38.2,34.5
"2009","POVI_18","2019-03-02",15,38.4,35
"2010","POVI_18","2019-03-02",16,37.5,34
"2011","POVI_18","2019-03-02",17,35.6,32.5
"2012","POVI_18","2019-03-02",18,33.7,31
"2013","POVI_18","2019-03-02",19,31.9,29.5
"2014","POVI_18","2019-03-02",20,30.6,28
"2015","POVI_18","2019-03-02",21,27.9,26
"2016","POVI_18","2019-03-02",22,27.3,25
"2017","POVI_18","2019-03-02",23,26.6,24.5
"2018","POVI_18","2019-03-03",0,26.2,24
"2019","POVI_18","2019-03-03",1,26.3,24
"2020","POVI_18","2019-03-03",2,26.7,24
"2021","POVI_18","2019-03-03",3,26.6,24
"2022","POVI_18","2019-03-03",4,26.6,24
"2023","POVI_18","2019-03-03",5,26.1,23.5
"2024","POVI_18","2019-03-03",6,27.2,24
"2025","POVI_18","2019-03-03",7,29.4,NA
"2026","POVI_18","2019-03-03",8,34.3,NA
"2027","POVI_18","2019-03-03",9,38.7,NA
"2028","POVI_18","2019-03-03",10,36.7,NA
"2029","POVI_18","2019-03-03",11,38.3,NA
"2030","POVI_18","2019-03-03",12,38.2,NA
"2031","POVI_18","2019-03-03",13,39,NA
"2032","POVI_18","2019-03-03",14,40.1,NA
"2033","POVI_18","2019-03-03",15,39.4,NA
"2034","POVI_18","2019-03-03",16,38.1,NA
"2035","POVI_18","2019-03-03",17,36.6,NA
"2036","POVI_18","2019-03-03",18,34.6,NA
"2037","POVI_18","2019-03-03",19,33.5,NA
"2038","POVI_18","2019-03-03",20,32.9,NA
"2039","POVI_18","2019-03-03",21,31.8,NA
"2040","POVI_18","2019-03-03",22,30.3,NA
"2041","POVI_18","2019-03-03",23,27.9,NA
"2042","POVI_18","2019-03-04",0,24.8,NA
"2043","POVI_18","2019-03-04",1,23.1,NA
"2044","POVI_18","2019-03-04",2,21.9,NA
"2045","POVI_18","2019-03-04",3,21.4,NA
"2046","POVI_18","2019-03-04",4,22.3,NA
"2047","POVI_18","2019-03-04",5,22.9,NA
"2048","POVI_18","2019-03-04",6,24.5,NA
"2049","POVI_18","2019-03-04",7,37.3,NA
"2050","POVI_18","2019-03-04",8,37.3,NA
"2051","POVI_18","2019-03-04",9,37,NA
"2052","POVI_18","2019-03-04",10,37.5,NA
"2053","POVI_18","2019-03-04",11,37.4,NA
"2054","POVI_18","2019-03-04",12,38.5,NA
"2055","POVI_18","2019-03-04",13,39.2,NA
"2056","POVI_18","2019-03-04",14,38.6,NA
"2057","POVI_18","2019-03-04",15,39,NA
"2058","POVI_18","2019-03-04",16,38.4,NA
"2059","POVI_18","2019-03-04",17,37.1,NA
"2060","POVI_18","2019-03-04",18,35.2,NA
"2061","POVI_18","2019-03-04",19,33.4,NA
"2062","POVI_18","2019-03-04",20,31.9,NA
"2063","POVI_18","2019-03-04",21,29,NA
"2064","POVI_18","2019-03-04",22,27.3,NA
"2065","POVI_18","2019-03-04",23,26.1,NA
"2066","POVI_18","2019-03-05",0,26.2,NA
"2067","POVI_18","2019-03-05",1,25,NA
"2068","POVI_18","2019-03-05",2,23.7,NA
"2069","POVI_18","2019-03-05",3,22.5,NA
"2070","POVI_18","2019-03-05",4,21.3,NA
"2071","POVI_18","2019-03-05",5,20.4,NA
"2072","POVI_18","2019-03-05",6,22.9,NA
"2073","POVI_18","2019-03-05",7,29.2,NA
"2074","POVI_18","2019-03-05",8,38.4,NA
"2075","POVI_18","2019-03-05",9,37.2,NA
"2076","POVI_18","2019-03-05",10,39.5,NA
"2077","POVI_18","2019-03-05",11,39,NA
"2078","POVI_18","2019-03-05",12,37.8,NA
"2079","POVI_18","2019-03-05",13,38,NA
"2080","POVI_18","2019-03-05",14,39.4,NA
"2081","POVI_18","2019-03-05",15,40.4,NA
"2082","POVI_18","2019-03-05",16,40.8,NA
"2083","POVI_18","2019-03-05",17,39.3,NA
"2084","POVI_29","2019-01-24",10,37.8,36.5
"2085","POVI_29","2019-01-24",11,40.7,35.5
"2086","POVI_29","2019-01-24",12,41.1,37.5
"2087","POVI_29","2019-01-24",13,42.2,37.5
"2088","POVI_29","2019-01-24",14,43.1,38.5
"2089","POVI_29","2019-01-24",15,43.9,39
"2090","POVI_29","2019-01-24",16,43.8,40
"2091","POVI_29","2019-01-24",17,43.4,39.5
"2092","POVI_29","2019-01-24",18,42.2,39.5
"2093","POVI_29","2019-01-24",19,39.1,40
"2094","POVI_29","2019-01-24",20,36.9,38
"2095","POVI_29","2019-01-24",21,36.7,36
"2096","POVI_29","2019-01-24",22,35.9,35.5
"2097","POVI_29","2019-01-24",23,35.1,34.5
"2098","POVI_29","2019-01-25",0,34.6,34
"2099","POVI_29","2019-01-25",1,34.8,33.5
"2100","POVI_29","2019-01-25",2,33.4,33
"2101","POVI_29","2019-01-25",3,32.3,32
"2102","POVI_29","2019-01-25",4,31.9,31
"2103","POVI_29","2019-01-25",5,32.3,30.5
"2104","POVI_29","2019-01-25",6,34.4,30.5
"2105","POVI_29","2019-01-25",7,37.2,32.5
"2106","POVI_29","2019-01-25",8,37.4,35
"2107","POVI_29","2019-01-25",9,36.8,35
"2108","POVI_29","2019-01-25",10,37.8,35
"2109","POVI_29","2019-01-25",11,38.2,34.5
"2110","POVI_29","2019-01-25",12,38.3,34.5
"2111","POVI_29","2019-01-25",13,38.8,34.5
"2112","POVI_29","2019-01-25",14,38.4,35
"2113","POVI_29","2019-01-25",15,38.9,35
"2114","POVI_29","2019-01-25",16,39,35
"2115","POVI_29","2019-01-25",17,39,35
"2116","POVI_29","2019-01-25",18,39.9,35
"2117","POVI_29","2019-01-25",19,39.8,37
"2118","POVI_29","2019-01-25",20,37.8,38
"2119","POVI_29","2019-01-25",21,35.6,36
"2120","POVI_29","2019-01-25",22,36.7,34.5
"2121","POVI_29","2019-01-25",23,36.7,35
"2122","POVI_29","2019-01-26",0,36.3,35
"2123","POVI_29","2019-01-26",1,35.8,34.5
"2124","POVI_29","2019-01-26",2,35.4,34
"2125","POVI_29","2019-01-26",3,34.6,33.5
"2126","POVI_29","2019-01-26",4,34,33
"2127","POVI_29","2019-01-26",5,33.1,32
"2128","POVI_29","2019-01-26",6,35.5,31.5
"2129","POVI_29","2019-01-26",7,38.9,33
"2130","POVI_29","2019-01-26",8,38,35.5
"2131","POVI_29","2019-01-26",9,38.7,35
"2132","POVI_29","2019-01-26",10,39.6,35
"2133","POVI_29","2019-01-26",11,40.3,35.5
"2134","POVI_29","2019-01-26",12,40.9,36.5
"2135","POVI_29","2019-01-26",13,40.9,36.5
"2136","POVI_29","2019-01-26",14,41,37
"2137","POVI_29","2019-01-26",15,40.7,37
"2138","POVI_29","2019-01-26",16,40.7,37
"2139","POVI_29","2019-01-26",17,40.9,36.5
"2140","POVI_29","2019-01-26",18,40.8,37
"2141","POVI_29","2019-01-26",19,40.4,37
"2142","POVI_29","2019-01-26",20,39.4,38
"2143","POVI_29","2019-01-26",21,36.2,37
"2144","POVI_29","2019-01-26",22,35.1,35
"2145","POVI_29","2019-01-26",23,35.8,33.5
"2146","POVI_29","2019-01-27",0,36.2,33.5
"2147","POVI_29","2019-01-27",1,35.9,34
"2148","POVI_29","2019-01-27",2,35.1,33.5
"2149","POVI_29","2019-01-27",3,34.6,33
"2150","POVI_29","2019-01-27",4,33.9,32.5
"2151","POVI_29","2019-01-27",5,33.5,31.5
"2152","POVI_29","2019-01-27",6,34.5,31
"2153","POVI_29","2019-01-27",7,36,32
"2154","POVI_29","2019-01-27",8,36.6,33.5
"2155","POVI_29","2019-01-27",9,37.2,33.5
"2156","POVI_29","2019-01-27",10,38,34
"2157","POVI_29","2019-01-27",11,38.4,34.5
"2158","POVI_29","2019-01-27",12,39.3,35
"2159","POVI_29","2019-01-27",13,39.7,35.5
"2160","POVI_29","2019-01-27",14,40.3,36
"2161","POVI_29","2019-01-27",15,40.4,36
"2162","POVI_29","2019-01-27",16,40.9,36.5
"2163","POVI_29","2019-01-27",17,40.3,36.5
"2164","POVI_29","2019-01-27",18,40.6,36.5
"2165","POVI_29","2019-01-27",19,38.2,37.5
"2166","POVI_29","2019-01-27",20,37.2,36.5
"2167","POVI_29","2019-01-27",21,36.1,35.5
"2168","POVI_29","2019-01-27",22,35.9,34.5
"2169","POVI_29","2019-01-27",23,34.7,34
"2170","POVI_29","2019-01-28",0,32.9,32.5
"2171","POVI_29","2019-01-28",1,30.7,31
"2172","POVI_29","2019-01-28",2,28.8,29
"2173","POVI_29","2019-01-28",3,27.7,27.5
"2174","POVI_29","2019-01-28",4,27.9,26
"2175","POVI_29","2019-01-28",5,29.4,26.5
"2176","POVI_29","2019-01-28",6,36.1,28
"2177","POVI_29","2019-01-28",7,36,32.5
"2178","POVI_29","2019-01-28",8,36.2,33
"2179","POVI_29","2019-01-28",9,36.9,33.5
"2180","POVI_29","2019-01-28",10,38.2,34
"2181","POVI_29","2019-01-28",11,39.1,34.5
"2182","POVI_29","2019-01-28",12,39.8,35
"2183","POVI_29","2019-01-28",13,40.1,35.5
"2184","POVI_29","2019-01-28",14,41.7,36
"2185","POVI_29","2019-01-28",15,42.4,37
"2186","POVI_29","2019-01-28",16,41.9,37
"2187","POVI_29","2019-01-28",17,40.9,37.5
"2188","POVI_29","2019-01-28",18,40.2,37
"2189","POVI_29","2019-01-28",19,37.9,38
"2190","POVI_29","2019-01-28",20,36.4,36.5
"2191","POVI_29","2019-01-28",21,34.9,35
"2192","POVI_29","2019-01-28",22,34.2,33.5
"2193","POVI_29","2019-01-28",23,33.1,33
"2194","POVI_29","2019-01-29",0,33.5,31.5
"2195","POVI_29","2019-01-29",1,33.1,31.5
"2196","POVI_29","2019-01-29",2,32.7,31
"2197","POVI_29","2019-01-29",3,31.4,30.5
"2198","POVI_29","2019-01-29",4,30.8,29.5
"2199","POVI_29","2019-01-29",5,29.8,29
"2200","POVI_29","2019-01-29",6,32.3,28
"2201","POVI_29","2019-01-29",7,35,30
"2202","POVI_29","2019-01-29",8,36.2,33
"2203","POVI_29","2019-01-29",9,36.7,34
"2204","POVI_29","2019-01-29",10,37.4,34
"2205","POVI_29","2019-01-29",11,38.4,34.5
"2206","POVI_29","2019-01-29",12,38.9,35
"2207","POVI_29","2019-01-29",13,39.8,35.5
"2208","POVI_29","2019-01-29",14,41.1,36
"2209","POVI_29","2019-01-29",15,40.6,36.5
"2210","POVI_29","2019-01-29",16,39.9,37
"2211","POVI_29","2019-01-29",17,38.5,36.5
"2212","POVI_29","2019-01-29",18,37.1,35.5
"2213","POVI_29","2019-01-29",19,35.4,34.5
"2214","POVI_29","2019-01-29",20,34.6,33
"2215","POVI_29","2019-01-29",21,33.1,32
"2216","POVI_29","2019-01-29",22,31.7,31
"2217","POVI_29","2019-01-29",23,31.7,30
"2218","POVI_29","2019-01-30",0,32.7,29.5
"2219","POVI_29","2019-01-30",1,26.8,30
"2220","POVI_29","2019-01-30",2,28.2,26
"2221","POVI_29","2019-01-30",3,28.9,26.5
"2222","POVI_29","2019-01-30",4,29.3,27
"2223","POVI_29","2019-01-30",5,29.3,27
"2224","POVI_29","2019-01-30",6,31.2,27.5
"2225","POVI_29","2019-01-30",7,33.7,29
"2226","POVI_29","2019-01-30",8,34.3,30.5
"2227","POVI_29","2019-01-30",9,40.2,32
"2228","POVI_29","2019-01-30",10,33.1,35.5
"2229","POVI_29","2019-01-30",11,40.9,32
"2230","POVI_29","2019-01-30",12,41.8,36
"2231","POVI_29","2019-01-30",13,38.3,38
"2232","POVI_29","2019-01-30",14,34.6,35.5
"2233","POVI_29","2019-01-30",15,35.1,32.5
"2234","POVI_29","2019-01-30",16,34.5,32.5
"2235","POVI_29","2019-01-30",17,32.4,32
"2236","POVI_29","2019-01-30",18,31,30
"2237","POVI_29","2019-01-30",19,29.1,29
"2238","POVI_29","2019-01-30",20,23.2,27
"2239","POVI_29","2019-01-30",21,25.7,23
"2240","POVI_29","2019-01-30",22,25.4,24
"2241","POVI_29","2019-01-30",23,22.7,24
"2242","POVI_29","2019-01-31",0,22.1,21.5
"2243","POVI_29","2019-01-31",1,22.8,20.5
"2244","POVI_29","2019-01-31",2,23.4,21
"2245","POVI_29","2019-01-31",3,23.1,21.5
"2246","POVI_29","2019-01-31",4,22.8,21.5
"2247","POVI_29","2019-01-31",5,22.8,21
"2248","POVI_29","2019-01-31",6,23.1,21
"2249","POVI_29","2019-01-31",7,24.6,21.5
"2250","POVI_29","2019-01-31",8,28.4,22.5
"2251","POVI_29","2019-01-31",9,32.6,25.5
"2252","POVI_29","2019-01-31",10,41.7,29
"2253","POVI_29","2019-01-31",11,41.9,35
"2254","POVI_29","2019-01-31",12,38.5,36.5
"2255","POVI_29","2019-01-31",13,38.8,35
"2256","POVI_29","2019-01-31",14,38.2,34.5
"2257","POVI_29","2019-01-31",15,38.9,34.5
"2258","POVI_29","2019-01-31",16,37.7,36.5
"2259","POVI_29","2019-01-31",17,34.4,34.5
"2260","POVI_29","2019-01-31",18,32.6,32
"2261","POVI_29","2019-01-31",19,31.4,30.5
"2262","POVI_29","2019-01-31",20,30.4,29.5
"2263","POVI_29","2019-01-31",21,29.1,28.5
"2264","POVI_29","2019-01-31",22,28.7,27.5
"2265","POVI_29","2019-01-31",23,28.7,27
"2266","POVI_29","2019-02-01",0,27.8,27
"2267","POVI_29","2019-02-01",1,27.6,26
"2268","POVI_29","2019-02-01",2,28.1,25.5
"2269","POVI_29","2019-02-01",3,27.7,26
"2270","POVI_29","2019-02-01",4,27.7,26
"2271","POVI_29","2019-02-01",5,27.7,26
"2272","POVI_29","2019-02-01",6,28.5,25.5
"2273","POVI_29","2019-02-01",7,30.4,26.5
"2274","POVI_29","2019-02-01",8,32.8,28
"2275","POVI_29","2019-02-01",9,41.3,30
"2276","POVI_29","2019-02-01",10,39.1,36
"2277","POVI_29","2019-02-01",11,40.5,36
"2278","POVI_29","2019-02-01",12,38.3,37
"2279","POVI_29","2019-02-01",13,39.8,36
"2280","POVI_29","2019-02-01",14,40,37
"2281","POVI_29","2019-02-01",15,41.7,37
"2282","POVI_29","2019-02-01",16,39.4,38.5
"2283","POVI_29","2019-02-01",17,38.3,37
"2284","POVI_29","2019-02-01",18,36.9,36
"2285","POVI_29","2019-02-01",19,35,35
"2286","POVI_29","2019-02-01",20,34.8,33.5
"2287","POVI_29","2019-02-01",21,34.6,32.5
"2288","POVI_29","2019-02-01",22,34,32.5
"2289","POVI_29","2019-02-01",23,33.1,32
"2290","POVI_29","2019-02-02",0,32,31
"2291","POVI_29","2019-02-02",1,31.4,30
"2292","POVI_29","2019-02-02",2,30.2,29.5
"2293","POVI_29","2019-02-02",3,28.8,28.5
"2294","POVI_29","2019-02-02",4,28.2,27.5
"2295","POVI_29","2019-02-02",5,28.3,26.5
"2296","POVI_29","2019-02-02",6,30.5,26.5
"2297","POVI_29","2019-02-02",7,38,28
"2298","POVI_29","2019-02-02",8,39,34.5
"2299","POVI_29","2019-02-02",9,36.9,35
"2300","POVI_29","2019-02-02",10,37.3,34.5
"2301","POVI_29","2019-02-02",11,38.8,34.5
"2302","POVI_29","2019-02-02",12,41,35.5
"2303","POVI_29","2019-02-02",13,40,37
"2304","POVI_29","2019-02-02",14,39.4,36.5
"2305","POVI_29","2019-02-02",15,39.1,36
"2306","POVI_29","2019-02-02",16,38.5,36
"2307","POVI_29","2019-02-02",17,37.7,35.5
"2308","POVI_29","2019-02-02",18,36.2,35.5
"2309","POVI_29","2019-02-02",19,35.1,34
"2310","POVI_29","2019-02-02",20,34.9,33
"2311","POVI_29","2019-02-02",21,33.5,32
"2312","POVI_29","2019-02-02",22,33,31
"2313","POVI_29","2019-02-02",23,31.8,30.5
"2314","POVI_29","2019-02-03",0,30.9,29.5
"2315","POVI_29","2019-02-03",1,30.8,28.5
"2316","POVI_29","2019-02-03",2,30.3,28.5
"2317","POVI_29","2019-02-03",3,29.7,28
"2318","POVI_29","2019-02-03",4,28.9,27.5
"2319","POVI_29","2019-02-03",5,28.7,27
"2320","POVI_29","2019-02-03",6,30.8,26.5
"2321","POVI_29","2019-02-03",7,32.8,28
"2322","POVI_29","2019-02-03",8,35.8,30.5
"2323","POVI_29","2019-02-03",9,36.9,33.5
"2324","POVI_29","2019-02-03",10,38,34
"2325","POVI_29","2019-02-03",11,38.2,35
"2326","POVI_29","2019-02-03",12,40.8,35
"2327","POVI_29","2019-02-03",13,39.7,37.5
"2328","POVI_29","2019-02-03",14,40.1,36
"2329","POVI_29","2019-02-03",15,39.8,37
"2330","POVI_29","2019-02-03",16,39.7,37
"2331","POVI_29","2019-02-03",17,38.6,36.5
"2332","POVI_29","2019-02-03",18,37.2,36
"2333","POVI_29","2019-02-03",19,35.6,34.5
"2334","POVI_29","2019-02-03",20,34.6,33.5
"2335","POVI_29","2019-02-03",21,33.1,32.5
"2336","POVI_29","2019-02-03",22,32.3,31.5
"2337","POVI_29","2019-02-03",23,31,30.5
"2338","POVI_29","2019-02-04",0,30.4,29.5
"2339","POVI_29","2019-02-04",1,30,29
"2340","POVI_29","2019-02-04",2,29,28
"2341","POVI_29","2019-02-04",3,28,27.5
"2342","POVI_29","2019-02-04",4,28.2,26.5
"2343","POVI_29","2019-02-04",5,28.3,26.5
"2344","POVI_29","2019-02-04",6,29.9,26.5
"2345","POVI_29","2019-02-04",7,34.1,27.5
"2346","POVI_29","2019-02-04",8,34.7,30.5
"2347","POVI_29","2019-02-04",9,35.8,31
"2348","POVI_29","2019-02-04",10,37,32.5
"2349","POVI_29","2019-02-04",11,38.2,34
"2350","POVI_29","2019-02-04",12,40.5,35
"2351","POVI_29","2019-02-04",13,39.9,36.5
"2352","POVI_29","2019-02-04",14,39.6,36.5
"2353","POVI_29","2019-02-04",15,39.8,37
"2354","POVI_29","2019-02-04",16,39.7,37
"2355","POVI_29","2019-02-04",17,38.9,36.5
"2356","POVI_29","2019-02-04",18,36.8,37
"2357","POVI_29","2019-02-04",19,34.5,35
"2358","POVI_29","2019-02-04",20,33.3,33
"2359","POVI_29","2019-02-04",21,32.2,31.5
"2360","POVI_29","2019-02-04",22,31.5,30.5
"2361","POVI_29","2019-02-04",23,30.9,30
"2362","POVI_29","2019-02-05",0,30.3,29.5
"2363","POVI_29","2019-02-05",1,29.7,28.5
"2364","POVI_29","2019-02-05",2,29,28
"2365","POVI_29","2019-02-05",3,28.8,27
"2366","POVI_29","2019-02-05",4,28.5,27
"2367","POVI_29","2019-02-05",5,28.2,26.5
"2368","POVI_29","2019-02-05",6,30.3,26
"2369","POVI_29","2019-02-05",7,34.6,28
"2370","POVI_29","2019-02-05",8,40.9,31.5
"2371","POVI_29","2019-02-05",9,37.9,36.5
"2372","POVI_29","2019-02-05",10,37.2,35
"2373","POVI_29","2019-02-05",11,38.6,34
"2374","POVI_29","2019-02-05",12,39.3,35.5
"2375","POVI_29","2019-02-05",13,40.8,36
"2376","POVI_29","2019-02-05",14,40.3,37.5
"2377","POVI_29","2019-02-05",15,40,37.5
"2378","POVI_29","2019-02-05",16,39.9,36.5
"2379","POVI_29","2019-02-05",17,38.3,37.5
"2380","POVI_29","2019-02-05",18,36.3,36
"2381","POVI_29","2019-02-05",19,34.9,34
"2382","POVI_29","2019-02-05",20,34.4,33
"2383","POVI_29","2019-02-05",21,33.9,32
"2384","POVI_29","2019-02-05",22,33.4,31.5
"2385","POVI_29","2019-02-05",23,32.8,31
"2386","POVI_29","2019-02-06",0,32.5,30.5
"2387","POVI_29","2019-02-06",1,31.4,30
"2388","POVI_29","2019-02-06",2,31.2,29.5
"2389","POVI_29","2019-02-06",3,30.8,29
"2390","POVI_29","2019-02-06",4,30.8,28.5
"2391","POVI_29","2019-02-06",5,30.3,28.5
"2392","POVI_29","2019-02-06",6,31.9,28
"2393","POVI_29","2019-02-06",7,34.1,29.5
"2394","POVI_29","2019-02-06",8,35.7,31.5
"2395","POVI_29","2019-02-06",9,41.8,33
"2396","POVI_29","2019-02-06",10,39,37.5
"2397","POVI_29","2019-02-06",11,39.7,35
"2398","POVI_29","2019-02-06",12,38.3,35.5
"2399","POVI_29","2019-02-06",13,40.5,35.5
"2400","POVI_29","2019-02-06",14,41,37.5
"2401","POVI_29","2019-02-06",15,42,38
